002850,雪铁龙,neu
002850,现代,pos
019457,本田,neu
019457,本田,neu
019457,本田思域,neu
024876,别克,neu
024876,MPV,neu
024876,MPV,neg
019917,速派,pos
019917,车辆,pos
010595,长安汽车,neu
015151,CS95,neu
020521,大众车,neu
020521,标志,neu
020521,大众车,pos
020521,迈腾,neu
020521,CC,neu
005929,CC,pos
005929,海马汽车,neu
010859,比亚迪,pos
010859,唐,neu
010859,比亚迪,neg
004117,众泰Z700,pos
010949,2008,neu
010949,现代汽车,pos
013959,速派,pos
013046,别克,neu
013046,风光,neu
010920,」,neu
010920,马自达,neu
002831,F0,pos
002831,空间,neu
003802,上海大众朗逸,neg
000098,宝马5,neu
000098,宝马3,neu
005552,启辰,pos
005552,启辰,pos
020732,萨博,neu
020732,萨博,neu
001849,凯迪拉克CT6,neu
001849,PHEV,neu
001849,油耗,neu
016732,雷凌双擎,neu
028113,奥迪,neu
028113,s6,pos
009593,大众新途观,neg
009593,油耗,neu
022423,MQB,neu
010515,宝马,neu
019537,讴歌,neg
019537,X1,neu
008941,江淮,neu
000093,宝骏,neu
000093,宝骏560,neg
019247,凯美瑞,neu
019247,阿特兹,neu
005619,蒙迪欧,neu
005619,凯美瑞,neu
005619,雅阁,neu
005619,帕萨特,neu
005619,雅阁,pos
005619,帕萨特,neu
005619,雅阁,pos
005619,雅阁,pos
008180,保时捷,neu
020581,长安汽车,neu
010812,英菲尼迪,neu
003389,沃尔沃,pos
027764,车辆,neu
027764,福特,pos
008166,长安马自达车,neu
008166,长安马自达,neu
000203,马自达,neu
000203,福克斯,neu
026269,起亚律动,neu
017757,起亚,neu
017757,X3,neu
017757,空间,neg
018729,别克,neu
028001,现代,neu
028001,起亚,neu
008246,雪佛兰,neg
002832,大众车,neu
017097,宝马,neu
027514,迈锐宝XL,pos
020625,东风日产,neu
020625,东风日产,neu
014582,凯迪拉克CT6,neu
014582,PHEV,neu
028032,途锐,pos
028032,大众,pos
013041,君威,neu
017328,长安汽车,neu
018761,RAV4,pos
010522,ES,neu
010522,广汽传祺,neu
010522,GS5,neu
010522,GA3,pos
025505,北京现代,neu
026788,Lamando凌渡,pos
000110,本田,neu
000110,丰田,neu
000110,大众,neu
000110,玛莎拉蒂,neu
001904,大众汽车,neu
018049,广汽丰田,neu
016675,雪佛兰,neu
016287,丰田,neu
004783,途安L,neg
021810,奔驰,neu
021810,宝马,neu
021810,凯迪拉克,neu
021810,凌志,neu
021416,宝马,neu
021416,宝马M4,neu
021416,GT,neu
007292,Passat,neu
005339,迈腾,neu
005339,帕萨特B6,neu
005339,FutureB6,neu
005339,一汽,neu
022371,奥迪,pos
022371,质量,pos
014965,广汽本田,neu
014965,东风本田,neu
014965,雅阁,neu
018283,江淮,neu
012252,路虎,pos
012252,路虎,pos
012252,揽胜极光,neu
012252,宝马X1,neu
012252,奥迪Q3,neu
012252,奥迪,neu
017966,宝马,neg
028015,宝马,pos
028015,马儿,neu
001718,拉达,neu
001718,菲亚特124,neg
001718,质量,neu
024007,众泰SR7,neu
006001,宝马,neu
019430,Yeti,pos
026379,卡罗拉,pos
021044,荣威RX5,neu
019325,丰田,neu
019325,丰田,neu
006052,上海大众,neu
001543,宝马,neu
024981,猎豹,pos
026241,现代汽车,pos
013643,福特,neu
013643,蒙迪欧,neu
013643,福特,neu
021216,卡罗拉,neu
020174,本田,neu
027613,本田,neu
003642,奥迪,neu
009759,福特,neu
009759,福特翼虎,neu
002931,福特,pos
000047,本田,pos
024653,科鲁兹,neu
024653,福克斯,neu
024653,福克斯,pos
023004,本田,pos
023004,飞度,neu
023004,MPV,neu
023004,飞度,pos
023265,雷凌,pos
024441,空间,neu
024441,途安L,pos
024441,途安L,pos
024478,斯柯达KODIAQ,pos
014787,捷豹,pos
022544,比亚迪宋,neu
005145,长安汽车,neu
005145,长安,neu
005145,车辆,neu
005145,长安CX70,neu
005145,cx20,neu
005145,欧尚,neu
005145,欧诺,neu
005145,欧力威,neu
005145,长安,neu
019481,福克斯,pos
019481,菲翔,pos
019481,福克斯,neu
019481,德系,pos
019481,阿尔法,neu
019481,GT,neu
019481,菲翔,pos
019481,优惠,neu
002998,福特,pos
002998,金牛座,pos
008569,宝来,neu
008569,花冠,neu
008569,东南,pos
012697,奥迪A3,pos
012697,宝马,neu
012697,奔驰,neu
018754,本田,neu
008401,CT6,neu
008401,凯迪拉克,neu
022861,大众,pos
022861,途观,pos
005306,凯美瑞,neu
008232,马自达,neu
008232,一汽,neu
012130,科鲁兹,neu
012130,经典,neu
012130,科沃兹,neu
018111,英朗,pos
021532,广汽丰田,neu
021606,上海大众,neu
021606,潍柴亚星,neu
021606,江淮汽车,neu
006361,丰田,neu
006361,MPV,neu
006361,广汽丰田,neu
006361,埃尔法,neu
006361,一汽丰田,neu
006361,普瑞维亚,neu
015359,瑞纳,neu
015359,悦纳,neu
015359,朗动,neu
015359,领动,neu
015359,名图,neu
021495,福特,pos
015792,标致,neu
014866,斯柯达晶锐,pos
019199,广汽传祺,neu
019199,传祺,pos
006419,雷凌,neg
019471,高尔夫GTI,pos
019471,速腾GLI,pos
019471,速腾,neu
019471,一汽,neu
019471,大众,neu
017728,上海大众斯柯达,neu
017728,MQB,neu
017728,明锐,neu
017728,空间,neu
022474,凯越,pos
022474,凯越,neu
022474,HRV,neu
022474,凯越旅行车,pos
022474,别克,neu
013334,沃尔沃,pos
013334,沃尔沃,pos
028099,长安汽车,neu
010503,东南,neu
010503,东南,neu
006701,红旗,neu
000435,雪佛兰,pos
012693,长安CS95,neu
026483,马自达,neu
008888,凯迪拉克,neu
008888,标志,neu
008888,凯迪拉克,neu
001428,本田,pos
001428,思域,pos
005236,奇瑞捷豹路虎,neu
005236,捷豹,neu
005236,路虎,neu
005236,雷克萨斯,neu
005236,沃尔沃,neu
010688,福特,neu
010618,晶锐,neg
010618,噪音,pos
010618,噪音,pos
010618,30,pos
010618,噪音,pos
011275,哈弗H7,pos
011275,500,neg
008252,一汽,neu
008252,大众,neu
021873,现代汽车,neu
015504,悍马,pos
026729,现代,neu
011175,昂科拉,pos
023794,别克,neu
023794,君越混动,neu
027599,途锐,neu
001099,经典,pos
001099,大众,pos
001099,大众,neu
014953,宾利飞驰,pos
001908,宝马X5,neu
001908,宝马X5,neu
001908,宝马,neu
001908,X5,neg
001908,空间,neu
008004,别克君威,neg
014494,昂克威,neu
014494,昂克威,neg
016710,福特,neu
016710,雪佛兰,neu
027601,哈佛,pos
016636,马自达,pos
005468,科鲁兹,neu
009044,现代汽车,pos
009044,奔驰,neu
011320,油耗,neu
011320,丰田花冠,neu
011320,油耗,neu
021384,凯美瑞,pos
025920,东风日产,neu
025920,天籁,neu
009047,路虎,neu
009047,保时捷,neu
009047,沃尔沃,neu
009047,捷豹,neu
009047,奥迪,neu
009047,奔驰,neu
009047,宝马,neu
009047,丰田,neu
009047,本田,neu
009047,雷克萨斯,neu
004439,长安汽车,neu
004439,悦翔V7,pos
004439,长安汽车,neu
000764,广汽传祺,neu
018871,高尔夫,neu
018871,嘉旅,pos
020954,福特野马,neu
010349,野马,neu
012747,雪佛兰,neu
012747,迈锐宝XL,neu
012747,科鲁兹,neu
012747,科沃兹,neu
012747,科帕奇,neu
001288,飞度,pos
016910,雷克萨斯,neu
016910,雷克萨斯,neu
016910,丰田,neu
013628,雷克萨斯,neu
005877,林肯,neu
016121,江淮汽车,neu
014119,日产,neu
014119,雷诺,neu
014119,AvtoVAZ,neu
014119,LADA,neu
027791,上海大众,neu
011463,途安L,pos
019887,起亚,neu
013201,长安福特,neu
021530,广汽传祺,neu
021530,广汽乘用车,neu
021530,广汽传祺,neu
021328,昂科拉,pos
019002,别克,neu
019002,别克,neu
013533,第七代高尔夫,pos
013533,一汽,neu
013533,大众,neu
017793,雷克萨斯,neu
017793,雷诺,pos
019147,宝马,pos
019147,奔驰CLS,neu
019147,宝马GT,neu
019147,奥迪A7,neu
017438,福特福克斯ST,pos
017438,福克斯ST,pos
005279,一汽,neu
005279,奥迪,neu
002410,上汽大众,neu
023956,江淮,neu
023956,30,neg
026401,凌渡,neu
026401,凌渡,neu
019036,广汽传祺,neu
019036,传祺,neu
026130,斯柯达明锐,pos
006596,上海通用,neu
006596,凯迪拉克PHEV,neu
018926,空间,pos
018926,哥瑞,pos
018926,本田,neu
018926,经典,neu
018926,空间,neg
018926,空间,pos
015838,卡罗拉双擎,neu
015838,速腾,neu
008023,长安,neu
018062,长安汽车,neg
018062,长安汽车,neu
008762,北汽新能源EV160,neu
016261,领袖一号,pos
016261,林肯,pos
016261,领袖一号,neg
016261,发现,neu
016261,领袖一号,pos
010536,林肯,neu
010536,Continental,neu
010536,林肯,neu
010536,林肯,neu
016860,宝马,neu
009704,力帆,neu
006978,广汽传祺,neu
006978,GS8,neu
006606,起亚,neu
006606,GT,neg
012033,君越,pos
012033,30,neu
018033,东南,neu
000082,速派,pos
003355,空间,neu
003355,科鲁兹,pos
003355,瑞虎5,pos
003355,科鲁兹,neu
003355,空间,neg
025285,英菲尼迪,neu
025536,陆风,neu
025536,车辆,pos
025536,车辆,pos
013662,斯柯达野帝,neu
009162,捷豹,neu
001279,307,neu
001279,凯旋,pos
001279,世嘉,neu
021367,宝马,neu
014090,宝马,neu
014090,3系,neu
014090,GT,neu
008839,明锐,pos
006990,明锐,neu
011627,凌渡,neu
013913,标致雪铁龙,neu
027903,宝马,neu
027903,宝马,neu
027903,BMW,neu
027903,7系,neu
006413,丰田雷凌,pos
008077,比亚迪速锐,pos
008077,福特翼虎,neu
008077,大众新桑塔纳,neu
023037,奥迪,neu
023037,GLK,neg
026600,启辰T70,neu
023711,荣威,neu
016038,东风标致,neg
016038,东风标致,neu
007960,长安CS75,pos
003490,RAV4,pos
003490,荣放,neu
018166,宝马760,neu
016296,奔腾,neu
019980,奥迪RS3,neu
009468,卡罗拉双擎,pos
009468,雅阁,pos
000324,雪佛兰科沃兹,neu
000324,通用汽车,neu
015302,捷豹路虎,neu
015302,ABB,neu
006637,林肯,neu
006637,林肯,neu
006637,领航员,neu
006637,林肯,neu
006637,领航员,neu
023679,捷豹,neu
023679,捷豹,neu
014091,沃尔沃,neu
016874,标致,neu
010032,比亚迪唐,pos
000949,东风雪铁龙,neu
025522,帕萨特,pos
026787,雪佛兰,neu
005642,英朗,neu
006740,空间,pos
006740,空间,neu
006740,长安CS75,neu
024761,一汽,neu
027950,长安汽车,neu
007028,帝豪,neu
021450,北京现代,neu
021272,DS,pos
021272,DS,neu
025253,长安汽车,neu
025253,长安汽车,neu
025253,长安汽车,neu
018076,宝马,neu
001082,特斯拉,neg
001082,奥迪,neu
001082,奔驰,neu
001082,沃尔沃,neu
001082,宝马,pos
024904,空间,neu
024904,宝骏310,neu
004805,广汽传祺GS8,neu
015035,名爵,neu
015035,锐腾,neu
015035,名爵,neu
009700,荣威RX5,pos
001042,别克,neu
021566,沃尔沃,neu
018089,英朗,pos
010369,途观,neu
013636,V8,neu
013636,油耗,neu
013636,长途,pos
013636,油耗,pos
008370,玛莎拉蒂,pos
026041,雪佛兰,neu
012312,宝马,neu
009512,途观,neg
027606,广汽传祺,neu
027606,车辆,neu
007111,30,neu
007111,林肯,neu
005960,速派,pos
008218,广汽丰田雷凌,neu
008352,朗逸,pos
008352,车辆,pos
009262,上汽大众,neu
009262,新帕,neu
009262,帕萨特,neu
009262,帕萨特,pos
026118,宝马,neu
019568,车辆,pos
019568,斯柯达,pos
019568,经典,neu
019568,铃木启悦,neu
019568,斯柯达昕锐,neu
005617,30,neu
021327,奥迪,pos
021702,丰田,neu
021702,海马,neu
006528,经典,neu
006528,大众,pos
006528,经典,pos
024501,德系,pos
024501,宝马,neu
020756,高尔夫,neu
020756,GTI,neu
020756,一汽,pos
016438,途观,pos
016438,途观,pos
018911,宝马3,neu
000939,本田,neu
015172,雅阁,neu
015172,Hybrid,neu
015172,雅阁,neu
015172,Hybrid,neu
015172,雅阁,neu
011021,昂克赛拉,pos
003442,起亚律动,neu
001040,丰田,neu
016722,桑塔纳,neu
019398,马丁,pos
019398,雪弗兰,neu
019398,越野车,neu
019398,雪弗兰,neu
019398,越野车,neu
019748,华泰汽车,pos
025232,大众,neu
004724,斯巴鲁,pos
003184,威朗GS,neu
003184,别克,pos
022246,朗逸,pos
022362,蓝标H2,pos
022362,哈弗,neu
007325,广汽丰田,neu
010060,长安,pos
008805,别克,neu
008805,GL8,neu
008805,林荫大道,pos
008805,君越,neu
008800,雅阁,neu
022374,宝马,pos
022374,QQ,neu
022374,QQ,neu
022374,」,neu
018989,宝马,pos
018989,车辆,neu
005242,宝马,neu
005242,宝马,pos
016245,雪铁龙,neu
016245,C4L,neg
016245,一汽,neu
016245,大众速腾,neu
024819,荣威360,pos
024819,油耗,neu
013934,PSA,neu
013934,标致雪铁龙,neu
013934,雪铁龙,neu
013934,标致,neu
013934,LC,neu
013297,现代,neu
013297,丰田普锐斯,neu
007276,铃木,neu
007276,雨燕,neu
009398,起亚律动,neu
006693,朗逸,pos
006693,朗逸,pos
002464,宝骏,neu
002991,迈腾,pos
025061,长安汽车,neu
007853,奔驰,pos
005351,上汽通用,neu
005351,凯迪拉克CT6PHEV,neu
005351,君越,neu
005351,雪佛兰迈锐宝XL,neu
005556,长安,pos
019101,明锐,neu
019101,速腾,neu
023393,沃尔沃,neu
023393,S60,neu
026478,北京现代,neu
008796,本田,pos
008796,地球梦,neu
008796,东风本田,neu
013101,现代,pos
023141,空间,pos
023141,飞度,pos
023141,空间,neu
023141,空间,pos
023141,空间,pos
023141,空间,neg
018474,凯迪拉克PHEV,neu
003811,大众汽车,neu
008190,东风日产,neu
008190,启辰,neu
028009,本田,neu
028009,本田,pos
010957,别克,neu
010957,别克,neu
010957,君越,pos
008570,福特,neu
008570,V8,neu
028119,30,neu
017115,现代,pos
025673,朗逸,pos
025673,朗逸,pos
010947,大众汽车,neu
015850,广汽,neu
015850,广汽传祺,neu
001822,启辰,neu
001822,启辰,pos
014213,凯迪拉克,neu
013861,长安,neu
025282,德系,pos
025282,奥迪,pos
025282,奥迪,neu
001075,发现,pos
001075,雷凌,pos
003062,宾利,neu
003062,五菱,neu
016972,途安L,pos
020446,奔驰GLC,neu
020446,宝马X3,neu
020446,奥迪Q5,neu
020446,凯迪拉克,neu
020446,T5,neu
026943,大众汽车,neu
026327,大众,neu
004151,别克,neu
004151,昂科威,neu
004151,GL8,neu
004151,MPV,pos
022491,迈锐宝XL,neg
027809,VW,neu
027809,Golf,neu
027809,高尔夫R,neu
007695,一汽大众,neu
007695,上汽大众,neu
007695,江淮,pos
019367,Polo,neu
019367,大众,pos
011118,福特,neu
011118,福特,pos
019386,宝马,neu
019386,500,neu
011324,迈锐宝XL,neu
011324,上汽通用雪佛兰,neu
011818,广汽丰田汉兰达,pos
009816,江淮,neu
004047,比亚迪,neu
004047,F0,neu
004047,比亚迪,neu
008731,北汽新能源,neu
008731,北汽新能源,neu
008731,车辆,neu
008731,500,neg
021762,速腾,neg
006141,FCC,neu
017053,360,pos
017053,X6,neu
017053,X5,neu
009714,宝马,neu
017404,朗逸,pos
008563,雪佛兰迈锐宝XL,neu
012792,丰田,neu
001824,英菲尼迪,neu
010895,福特全顺,pos
016961,雅阁,pos
016961,飞度,pos
016961,雅阁,pos
016961,飞度,pos
024764,宝马3系,neu
024764,宝马X4,neu
024764,MINI,neu
015985,斯柯达昕锐,pos
015985,斯柯达,pos
015985,斯柯达,pos
015985,昕锐,pos
015985,大众,pos
015985,昕锐,pos
001063,绅宝X55,pos
001063,油耗,neu
009690,上汽,pos
006060,福特汽车,neu
006060,福特,neu
025762,Yeti,pos
025762,ix25,pos
004410,奥迪,neu
004410,宝马,neu
004410,奔驰,neu
004410,路虎,neu
004410,捷豹,neu
004410,雷克萨斯,neu
004410,沃尔沃,neu
004410,凯迪拉克,neu
004410,保时捷,neu
004410,英菲尼迪,neu
010757,威朗,pos
013081,比亚迪宋,pos
013081,宋,pos
013081,比亚迪,neu
007171,奥迪,pos
016591,大众,neu
016591,上汽大众,neu
016591,MQB,neu
016591,帕萨特,neu
024411,奥迪Q7,pos
024411,沃尔沃S90,neu
028134,西雅特,neu
028134,350,neu
023500,广汽,pos
023500,奇瑞,neu
023500,长安,neu
023500,华晨,pos
027230,长安,pos
027230,长安福特,pos
027230,长安马自达,pos
012984,双龙,neu
011860,传祺GS4,pos
011860,GS4,neu
011860,比亚迪,neu
011860,宋,neu
011860,盖世,neu
014049,雪佛兰科鲁兹,pos
009153,科沃兹,neu
009153,上汽通用,neu
009153,凯越,neu
009153,凯越,neu
009153,经典,neu
014200,大众汽车,neg
014200,大众汽车,neu
009697,三菱,pos
009697,比亚迪F3,neu
009697,哈飞,neu
009697,华晨,neu
009697,海马,pos
015539,大众,pos
015539,EA211,neu
025708,速派,neu
025708,迈腾,neu
025409,凯迪拉克,neu
025409,RX,neu
004859,RAV4,neu
025347,哈弗,pos
025347,帝豪,neu
004028,北京现代,neg
023718,长安汽车,neu
