020068,马自达,neu
020068,马自达,pos
020068,阿特兹,pos
020068,马自达,pos
014044,卡罗拉,neu
014044,爱丽舍,pos
014044,卡罗拉,neu
014044,爱丽舍,neu
019335,途安L,pos
008660,朗逸,neu
008660,朗逸,pos
008660,朗逸,pos
005614,卡罗拉,neu
005614,丰田,pos
005614,卡罗拉,neu
009367,凯越,neu
003516,桑塔纳,neu
003516,桑塔纳,neg
003516,大众,pos
001408,高尔夫,neu
009074,高尔夫,pos
009074,大众高尔夫7,neu
003456,别克凯越,pos
001504,雪佛兰,neg
009224,北京现代,neg
009224,东风悦达起亚,neu
009224,K5,neu
021765,科鲁兹,neu
021765,科鲁兹,neu
005429,朗逸,neu
005429,轩逸,pos
000587,英朗,pos
000587,卡罗拉,neu
001057,英朗,pos
001057,英朗,neu
001057,君威,neu
001057,威朗,neu
010563,朗逸,neu
024938,GL8,pos
017038,上汽大众,neu
000884,大众,pos
000884,昕动,neu
004338,上汽大众,neu
002278,宝马,neu
002278,宝马,neu
011982,本田,neu
011570,威朗,neu
028054,桑塔纳,neu
028054,桑塔纳,neu
028054,捷达,neu
018918,昕动,pos
018918,斯柯达,pos
007227,Yeti,neu
011643,上海大众,pos
011643,帕萨特,neu
011643,朗逸,pos
026670,大众帕萨特,pos
007850,帕萨特,neu
007850,帕萨特,neu
009322,PQ46,neu
018595,桑塔纳,neu
018595,上海大众,neu
018595,桑塔纳,neu
023902,斯柯达速派Combi,neu
023902,速派,pos
011740,速派,neu
000068,速派,neu
000068,斯柯达,neu
000068,速派,neu
000068,斯柯达,pos
000068,速派,neu
008155,速派,neu
008155,斯柯达,neu
008155,速派,neu
008155,斯柯达,neu
008155,速派,neu
014092,速派,neu
014092,斯柯达,neu
014092,速派,neu
014092,斯柯达,neu
014092,速派,neu
026089,昕动,pos
007039,长安CS15,neu
001888,速派,pos
013746,CrossPolo,pos
010019,上汽大众,neu
015267,速派,neu
001405,速派,pos
024920,凌渡,neu
010626,明锐,pos
025050,富豪,neu
016793,凌渡,pos
018376,凌渡,neu
013504,PHIDEON辉昂,pos
021739,博越,neu
011336,丰田卡罗拉,neu
011336,日产轩逸,neu
012591,凌渡,pos
019505,凌渡,pos
020993,上汽大众凌渡,neu
010559,昕动,pos
005849,途观,pos
021621,朗逸,pos
014053,科鲁兹,neu
013798,速腾,pos
024169,昕锐,pos
006103,桑塔纳,neu
015872,奥迪A8,neu
015395,长安金牛星,neg
010829,宝马,neg
009379,别克凯越,neu
009076,路虎,neg
014029,路虎神行者2,neg
023183,长安铃木启悦,neg
001916,大众,neg
006699,马自达韩泰,neg
022067,东风日产启辰,neg
026036,斯巴鲁森林人,neg
007879,斯柯达昊锐,neg
011203,五菱宝骏,neu
012949,宝骏,neu
012949,宝骏560,pos
012949,宝骏730,pos
012949,宝骏560,pos
015825,斯柯达,neg
005384,斯柯达,neu
004021,五菱,neg
016410,沃尔沃,neg
012877,沃尔沃,neg
008670,北京现代索8,neg
019071,现代索纳塔八,neg
009847,北京现代索纳塔,neu
015893,雪铁龙,neg
027818,一汽吉林,neg
013048,科鲁兹,neg
025099,众泰汽车,neg
004776,朗境,pos
008214,POLO,neu
008214,迈腾,pos
017069,速腾,neg
020337,大众,pos
025417,宝骏310,neu
000463,晶锐,pos
006346,速派,pos
011255,昂科威,neg
020183,大众朗逸,pos
000667,凌渡GTS,pos
027057,凌渡,neu
006788,凌渡,pos
019414,凌渡,pos
002612,昕动,pos
007383,昕动,pos
000566,迈腾,pos
011843,速派,pos
024894,途观,pos
008102,途安L,pos
014896,晶锐,pos
018847,帕萨特,neg
011578,东风标致,neu
021097,凌渡,neu
009807,凌渡,pos
015115,凌渡,pos
006498,明锐,pos
007924,速派,pos
002337,东风雪铁龙C4世嘉,pos
026261,C4世嘉,pos
026261,朗逸,neu
009961,帕萨特,neu
012882,速派,pos
009628,途观,pos
012979,途安L,pos
011774,途观,neu
010284,斯柯达速派,pos
008226,途观,pos
008288,途观,pos
000806,途观,neu
018897,途观,pos
021955,途安L,pos
018706,途安L,pos
020303,途观,pos
004685,速派,pos
005193,途观,pos
023116,途观,pos
021934,途观,neu
027301,途观,neu
009305,博越,pos
009305,途观,neu
013306,上汽大众,neu
013306,途观,neu
002275,途观,neu
020949,途观,neu
024301,飞度,pos
024301,嘉年华,neu
024301,POLO,neu
010262,朗逸,neu
022708,途观,pos
021023,朗境,neu
015506,长城M4,neu
015506,大众凌渡,neu
016184,Polo,neu
004871,途观,neg
006219,POLO,neg
004488,途安L,pos
006395,大众,neu
023903,大众高尔夫,neu
009669,高尔夫,neu
009669,POLO,neu
009669,嘉年华,neu
007226,途安L,neu
021451,朗逸,neu
000799,朗逸,neg
002620,凌渡,pos
016682,途安L,pos
025093,迈腾,neu
025154,朗行,pos
006698,大众辉昂,pos
009144,途观,pos
009933,速腾,neu
010021,捷达,neu
010021,桑塔纳,neu
000875,福克斯,pos
001859,斯柯达野帝2,neu
015778,途观,pos
022738,大众,pos
006260,凯越,neu
009183,长安铃木维特拉,neu
024918,丰田汉兰达,pos
024918,福特锐界,pos
024918,日产楼兰,neu
001118,大众辉昂,pos
007652,三菱劲炫,neu
011428,帕萨特,neu
011428,帕萨特,neu
020209,沃尔沃,neu
010338,奥迪,neu
001327,宝马,neu
006716,宝马5系,neu
006716,奥迪A6,neu
018855,斯柯达,pos
018184,凯越,neu
012953,路虎,pos
005507,途安L,pos
018221,保时捷,neu
000238,丰田,neg
018581,宝马730,neu
009059,桑塔纳,neu
023165,Polo,pos
012512,PHIDEON辉昂,pos
022393,Lamando凌渡,pos
019331,速派,neu
015182,Polo,neu
027585,斯柯达,neu
014366,朗行,pos
022003,启悦,neu
022003,铃木,neu
002770,明锐,neu
015690,荣威360,pos
009698,途安L,pos
015432,途安L,pos
008116,斯柯达,pos
012430,速派,neu
007135,桑塔纳,neu
006718,朗逸,pos
013745,二系,neu
013745,蒙迪欧,neu
013745,速派,neu
013745,阿特兹,neg
002824,Yeti,pos
016029,Yeti,pos
010806,爱丽舍,neu
011117,Yeti,pos
021120,朗逸,neu
006517,朗逸,pos
007382,Yeti,pos
010079,朗行,pos
015361,特斯拉,neg
015361,特斯拉,neg
011919,速派,pos
011919,蒙迪欧,pos
011368,Yeti,pos
018325,斯柯达Yeti,pos
019408,朗行,neu
001416,途观,pos
001416,奥迪A5,neu
018100,途观,pos
018100,VW,neu
022392,途观,pos
005440,速派,pos
006118,斯柯达速派,pos
001529,吉利帝豪GS,pos
007020,一汽丰田,neu
027435,斯柯达,neu
009880,Lamando,neu
027320,昂科威,neu
014762,途观,pos
012519,福克斯,neu
013374,途观,pos
011033,速派,pos
018523,现代朗动,pos
025065,朗逸,pos
017301,斯柯达,neu
004682,丰田皇冠,neu
027443,华晨中华,neu
027443,中华V3,neu
021937,昕动,pos
008440,途观,neg
018072,奔腾b50,pos
026757,速腾,neu
027160,CRV,neg
027160,途观,neg
027160,翼虎,neg
008873,上海大众途观,pos
020731,途安L,pos
001329,F3,neu
001329,比亚迪,neu
019996,君越,neu
013573,ABB,neu
013573,菲亚特500,pos
015579,途安l,neu
007195,凌渡,pos
023271,吉利,neu
023271,帝豪GL,neu
022803,保时捷卡宴,neg
014908,轩逸,neu
001029,凯越,pos
004879,凯越,pos
005504,帝豪,pos
020630,雷诺Duster,pos
020630,Terrano,neg
015739,科鲁兹,pos
014055,凌派,pos
017442,凌渡GTS,pos
018578,英朗,pos
015621,速派,neu
015621,速派,neu
002238,昕动,neu
002238,昕动,neu
018959,途观,pos
018959,途观,pos
026382,途观,pos
026382,途观,neu
022752,Tiguan,neu
022752,Tiguan,neu
006617,昂科威,neu
006617,汉兰达,neu
006617,奥迪Q5,pos
010930,途观,pos
010930,高尔夫,neu
024324,途观,pos
001639,速派,neu
015828,途观,pos
015828,途观,pos
026774,长安,neu
026774,逸动XT,neg
025877,东风日产天籁,neg
010288,CS35,neg
021233,北京奔驰GLK,neg
012606,大众途安L,pos
023869,长安福特福克斯,neg
024101,朗逸,neu
015033,广汽三菱劲炫,neg
017680,上海通用别克,neg
017680,凯越,neu
013837,君越,neg
024431,北京奔驰,neu
026428,东风日产天籁,neu
017993,福克斯,neg
021217,上海大众帕萨特,neg
008507,速派,neu
008507,斯柯达,neu
024790,昂科威,pos
024790,途观,neu
009846,雅阁,pos
009846,凯美瑞,neu
007964,别克凯越,neu
007964,凯越,pos
007964,凯越,neu
001167,凯越,neu
002293,帕萨特,neu
001238,迈腾,pos
001238,帕萨特,neu
020883,君越,pos
020883,君越,pos
020883,迈腾,neu
020883,帕萨特,neu
016674,大众,pos
016674,大众,pos
012288,福克斯,pos
012288,福克斯,neu
013287,轩逸,pos
022027,本田,neu
022027,速派,neu
002069,A6,pos
003007,捷达,pos
003007,捷达,neg
003007,捷达,pos
006108,BMW,neg
009478,5系,neg
009478,3系,pos
003805,奔驰,neu
013391,神龙PSV,neu
006659,罗孚75,neu
006659,荣威750,neu
025494,力帆320,neg
006723,郎境,neu
017034,丰田2ZR,pos
018747,奇骏,neu
008606,菲亚特,neu
026404,350,pos
008864,奔驰,neg
006075,思域,neu
023815,马自达,pos
009968,小科,pos
027313,夏利,neg
015077,大众,neg
011201,陆风,neu
011201,陆风,neu
025783,CS75,neu
025783,众泰T600,neg
019864,大众,pos
018118,A6,pos
025039,8,neu
025039,起亚,neu
025039,A3,pos
018103,宝骏560,pos
003388,宝马,neu
018189,宝马,pos
023864,奔驰,neu
027841,北京现代,pos
027841,瑞纳,neg
019514,小3,neg
019514,小3,neg
019514,小3,neg
019514,小3,neg
002629,瑞麒,neg
009887,标致,neg
001510,捷豹xe,pos
009205,马8,neu
025928,小昂,pos
025928,Q5,neg
025928,Q5,neg
025928,小昂,pos
025928,Q5,neg
012405,宝马,pos
013474,大众,neg
013474,帕萨特领驭,pos
013474,大众,neg
023133,凯越,pos
007790,夏利,pos
007790,夏利,pos
025215,宝马7系,neu
025215,奔驰S级,neu
025215,高尔夫,neu
013043,奥迪,pos
013043,奔驰,pos
023456,途锐,pos
023456,途锐,neg
024136,宝马,pos
022501,华晨鑫源,neu
022501,斯威,neu
022501,斯威,neu
016273,东风悦达起亚,pos
016273,K,pos
010051,东风风度MX5,neu
022445,奥迪,pos
022445,奥迪,neu
025503,奥迪,pos
025503,奔驰,neu
025503,宝马,neu
027886,奥迪,neu
019243,奥迪,pos
002133,锐腾,pos
002133,荣威RX5,neu
002133,小5,neu
008407,上海大众朗行,neu
012428,大众,neu
010510,道奇Charger,pos
002358,Impala,neu
002358,凯迪拉克XTS,neu
002358,迈锐宝,neu
002358,福特金牛座,neu
002358,蒙迪欧,neu
002358,别克君越,neu
021087,长安CX70,neu
021087,cx20,neu
021087,欧力威,neu
021087,长安,neu
023002,凌渡,neu
022226,长城汽车,neu
001695,帕萨特,neu
001695,迈腾,neu
014097,雪佛兰Impala,neu
020774,速腾,neu
008639,本田,neu
006237,大众T3,neu
000549,悦达起亚,neu
001396,本田,pos
003440,雅阁,neu
004673,奥迪A4L,neu
004673,沃尔沃S60L,pos
000676,捷豹,neu
023225,捷豹,neu
023113,比亚迪,neu
010665,广汽传祺GS8,neg
004841,上汽大众,neu
004841,桑塔纳,neu
004841,桑塔纳,neu
004841,浩纳,neu
004841,桑塔纳,neu
004841,桑塔纳Cross,neu
022808,本田,pos
022808,雅阁,neu
011837,丰田卡罗拉,neu
016837,自由光,pos
016837,jeep,pos
008950,沃尔沃,pos
014960,长安悦翔V7,neu
017338,大众,neg
017338,汉兰达,neu
017338,锐界,neu
001026,RAV4荣放,neu
000990,思域,neu
000990,本田,pos
008388,Polo,neu
003254,本田,neu
019276,朗行,pos
014123,陆虎揽胜,neu
014123,福特,neu
005594,奥迪Q8,neu
005594,奥迪Q7,pos
019761,马自达,neu
019761,尼桑,neu
019761,丰田,pos
027241,普拉多,neu
027241,丰田,neu
006830,启辰晨风,pos
027433,夏朗,pos
005335,斯柯达Kodiaq,neu
005335,斯柯达,neu
002598,菲亚特克莱斯勒,pos
002598,三菱汽车,neu
011779,GA8,pos
011779,广汽传祺,neu
010868,东风标致4008,pos
010868,标致,neu
020382,BMW,neu
020382,宝马,pos
019599,广汽本田,neu
019599,北京现代,neu
019599,东风本田,neu
019599,广汽丰田,neu
019599,东风悦达起亚,neu
001875,本田思域,pos
001875,丰田凯美瑞,neu
010076,GS8,neu
002948,起亚秀尔,neu
002948,起亚,neu
002948,秀尔,neg
005027,蒙迪欧,neu
001987,北京现代悦纳,neu
015416,迈腾,neu
007025,广汽菲克,neg
007025,广汽菲克,neu
007025,自由光,neu
007025,自由侠,neu
007025,牧马人,neu
007025,酷威,neu
007025,克莱斯勒300C,pos
007025,菲亚特菲翔,neu
007025,致悦,neu
008882,起亚KX3,pos
013842,东风风神,neu
013842,广汽传祺,neu
013842,东风A9,neu
013842,传祺GA8,pos
012789,长安,neu
008140,长安,pos
023911,CT6,neu
023811,君越混动,neu
023811,君越混动,neu
003260,宝马,neu
003260,X5,neu
003260,X5M,pos
003260,宝马,pos
006874,别克君越,neu
006874,伊兰特,neu
004790,广汽传祺,neu
004790,GS8,neu
011771,i30N,neu
013839,现代i30N,neu
013839,福特福克斯ST,neu
003486,宝马,neu
001379,保时捷卡宴,neg
001379,卡宴,pos
004064,迈腾,pos
002009,A4L,neu
001222,LEXUS,neu
001222,雷克萨斯,neu
008169,君威GS,neu
016469,4008,neu
016469,标致,neu
023059,广汽丰田,neu
002208,凯迪拉克凯雷德,neg
008234,宝骏310,neu
013473,野帝,neu
015821,众泰,pos
015821,保时捷,neu
004531,东风标致,neu
000724,长安欧尚,pos
020038,福特,neu
009580,保时捷,neu
009580,路虎,neu
009580,奔驰,neu
009580,宝马,neu
009580,奥迪,neu
009580,丰田,neu
009580,宾利,neu
009580,法拉利,neu
006540,睿骋CC,neu
021273,福特,neu
023506,广汽传祺,neu
008806,凯迪拉克凯雷德,neg
012793,捷豹XFL,neu
012793,奇瑞捷豹路虎,neu
011862,科鲁兹,neu
010677,科鲁兹,neu
024051,福特野马,neu
009056,凯迪拉克,neu
020803,玛莎拉蒂,neg
023883,玛莎拉蒂,neu
009603,玛莎拉蒂,neu
009603,TRIDENTE,neu
027273,雪佛兰科迈罗,neg
014266,奔驰,neu
014266,奥迪,neu
014266,宝马,neu
009717,捷豹,neu
009717,路虎,pos
009717,捷豹,neu
010362,奥迪,neu
010362,奥迪,pos
005112,别克,neu
018011,别克,neg
018011,别克,neu
018011,别克,pos
022115,阿特兹,pos
022115,凯美瑞,neg
022115,天籁,pos
019359,长安CS95,neu
019359,GS8,pos
019359,CS95,pos
003087,北汽,neu
003087,比亚迪,neu
003087,上汽,neu
003087,广汽,neu
003087,江淮,neu
003087,长安,neu
002149,东风标致4008,neu
010055,宝马740Le,neu
014463,华泰汽车,neu
002108,华泰汽车,neu
011801,雷凌双擎,neg
026110,凯迪拉克srx,neg
020226,大众,neu

